"020206210020";2;154;"2021-01-19";2;"1145";9;0;0;1;1;2;204;0;0;1;400;2;5;01;1;1;1;1;1;3;5;00;2;01;00;;3;58;"18";1;1;0;0;1;3;400;2;1;1;"-753847,512";"-1193454,737";"-753847,512";"-1193454,737";"-753847,299";"-1193454,41";"";"";"";"silnice2.tøídy";"154";"2231561";"";"Souhlasnısesmìremúseku";"Pomalı";"545562";"";"GN_V0.1UIR-ADR_410";"2"
"020206210021";1;3;"2021-01-19";2;"1910";1;1;0;1;1;2;204;0;0;1;3500;2;6;01;5;7;1;1;1;0;0;00;1;03;00;;3;32;"04";1;1;0;0;1;3;500;3;1;1;"-758800,388";"-1190022,443";"-758800,388";"-1190022,443";"-758800,441";"-1190022,46";"";"";"";"silnice1.tøídy";"3";"2813218";"";"Opaènıkesmìruúseku";"Pomalı";"545562";"";"GN_V0.1UIR-ADR_410";"2"
"020206210022";3;15910;"2021-01-20";3;"0715";9;0;0;1;1;2;204;0;0;1;800;2;6;01;1;2;1;1;1;0;0;00;2;01;00;;3;44;"13";1;1;0;0;1;1;800;2;1;1;"-773746,851";"-1181636,212";"-773746,851";"-1181636,212";"-773747,353";"-1181634,776";"";"";"";"silnice3.tøídy";"15910";"778093";"";"Opaènıkesmìruúseku";"Pomalı";"545554";"738301";"GN_V0.1UIR-ADR_410";"2"
"020206210023";6;;"2021-01-20";3;"2200";2;0;0;2;1;0;204;0;0;0;200;1;3;01;1;4;1;0;1;0;0;00;1;02;00;;3;13;"03";1;0;0;0;1;5;100;2;0;1;"-769366,679";"-1182746,204";"-769366,679";"-1182746,204";"-769364,825";"-1182744,336";"ÈeskıKrumlov";"Pøíkrá";"";"místníkomunikace";"";"677047";"";"Souhlasnısesmìremúseku";"Pomalı";"545392";"84000";"GN_V0.1UIR-ADR_410";"1"
"020206210024";6;;"2021-01-21";4;"0900";1;1;0;2;1;3;511;0;0;0;1300;2;3;01;1;1;2;1;1;0;0;00;3;02;00;;3;39;"16";1;0;1;0;1;5;500;2;4;1;"-771081,028";"-1182103,339";"-771081,028";"-1182103,339";"-771082,296";"-1182103,631";"";"";"";"místníkomunikace";"";"2225788";"";"Opaènıkesmìruúseku";"Pomalı";"545392";"";"GN_V0.1UIR-ADR_410";"2"
"020206210025";3;14625;"2021-01-23";6;"2560";9;0;0;2;1;3;205;0;0;0;600;2;3;01;1;1;1;1;3;0;0;00;2;01;00;;3;17;"19";1;0;0;0;1;3;600;2;4;1;"-755964,514";"-1191860,17";"-755964,514";"-1191860,17";"-755962,947";"-1191861,99";"";"";"";"silnice3.tøídy";"14625";"2815784";"";"Opaènıkesmìruúseku";"Pomalı";"545562";"";"GN_V0.1UIR-ADR_410";"2"
"020206210026";3;14625;"2021-01-23";6;"0850";3;0;6;1;1;2;204;0;0;2;1540;2;3;01;1;1;1;1;1;3;5;00;2;01;00;;3;31;"18";1;1;0;0;1;1;1500;2;1;1;"-755948,337";"-1191599,703";"-755948,337";"-1191599,703";"-755937,821";"-1191603,685";"";"";"";"silnice3.tøídy";"14625";"3451778";"";"Opaènıkesmìruúseku";"Pomalı";"545562";"";"GN_V0.1UIR-ADR_410";"2"
"020206210027";6;;"2021-01-23";6;"2220";3;0;6;2;1;9;516;0;0;0;1500;2;8;01;5;4;1;0;0;0;0;00;1;01;00;;3;47;"16";17;1;1;0;1;5;500;2;5;0;"-762375,148";"-1200984,072";"-762375,148";"-1200984,072";"-762365,898";"-1200954,691";"DolníDvoøištì";"námìstí";"";"místníkomunikace";"";"3285107";"";"Souhlasnısesmìremúseku";"Pomalı";"545465";"";"GN_V0.1UIR-ADR_410";"1"
"020206210028";2;163;"2021-01-24";0;"1455";1;1;0;1;1;2;204;0;0;2;1500;2;5;01;6;1;1;1;1;0;0;00;2;02;00;;3;13;"02";1;1;1;0;1;1;300;2;1;1;"-784707,201";"-1190434,792";"-784707,201";"-1190434,792";"-784707,87";"-1190435,318";"";"";"";"silnice2.tøídy";"163";"940558";"";"Opaènıkesmìruúseku";"Pomalı";"545457";"";"GN_V0.1UIR-ADR_410";"2"
"020206210029";3;15610;"2021-01-27";3;"2248";1;4;0;2;1;6;501;0;0;0;30;2;3;01;6;4;1;1;1;3;5;00;1;02;00;;2;99;"";1;0;0;0;1;3;10;7;4;1;"-759213,94";"-1182772,196";"-759213,94";"-1182772,196";"-759212,467";"-1182772,924";"Velešín";"Kaplická";"";"silnice3.tøídy";"15610";"677159";"";"Souhlasnısesmìremúseku";"Pomalı";"545821";"85537";"GN_V0.1UIR-ADR_410";"1"
"020206210030";3;1439;"2021-01-30";6;"0640";3;0;4;2;1;2;204;0;0;0;450;2;5;01;3;1;1;1;1;0;0;05;3;01;00;;3;39;"18";11;0;0;0;1;3;400;3;1;1;"-766995,65";"-1177692,754";"-766995,92";"-1177692,485";"-766993,058";"-1177691,838";"";"";"";"silnice3.tøídy";"1439";"3472869";"";"Souhlasnısesmìremúseku";"Pomalı";"545864";"";"GN_V0.1UIR-ADR_410";"2"
"020206210031";1;3;"2021-01-30";6;"1810";1;2;0;1;1;2;402;0;0;1;900;2;6;01;5;7;1;1;1;3;3;00;4;02;19;3;3;32;"01";1;0;0;0;1;24;300;2;1;1;"-758904,213";"-1192587,886";"-758934,641";"-1192577,385";"-758934,026";"-1192577,52";"";"";"";"silnice1.tøídy";"3";"1452082";"";"Souhlasnısesmìremúseku";"Pomalı";"545562";"";"GN_V0.1UIR-ADR_410";"2"
"020206210032";1;3;"2021-01-31";0;"0430";3;0;1;1;1;0;204;1;0;0;1000;2;5;01;1;6;1;1;1;0;0;00;1;01;00;;3;41;"07";1;0;0;1;3;1;1000;2;0;1;"-759741,739";"-1187228,254";"-759742,547";"-1187228,523";"-759741,239";"-1187228";"";"";"";"silnice1.tøídy";"3";"1257817";"";"Souhlasnısesmìremúseku";"Pomalı";"545643";"";"GN_V0.1UIR-ADR_410";"2"
"020206210033";2;166;"2021-02-01";1;"0610";1;1;0;1;1;2;510;0;1;3;1500;2;1;01;1;6;1;1;1;0;0;00;1;02;00;;3;47;"00";1;0;1;0;1;3;500;2;1;1;"-775376,146";"-1178451,175";"-775376,146";"-1178451,175";"-775374,252";"-1178449,642";"";"";"";"silnice2.tøídy";"166";"2223232";"";"Souhlasnısesmìremúseku";"Pomalı";"545546";"";"GN_V0.1UIR-ADR_410";"2"
"020206210034";6;;"2021-02-01";1;"0835";1;3;0;2;1;2;404;0;0;0;200;2;1;01;1;1;2;1;1;3;5;00;5;02;10;6;3;39;"10";12;0;0;0;1;5;100;3;1;1;"-772541,119";"-1186353,667";"-772541,119";"-1186353,667";"-772540,971";"-1186354,053";"Vìtøní";"VLukách";"";"místníkomunikace";"";"2548638";"";"Opaènıkesmìruúseku";"Pomalı";"545830";"765848";"GN_V0.1UIR-ADR_410";"1"
"020206210035";6;;"2021-01-29";5;"2560";3;0;9;2;1;0;516;0;0;0;100;1;1;01;1;1;1;0;0;0;0;00;1;01;00;;17;;"XX";;;;;;;0;;;;"-770332,11";"-1179564,77";"-770332,11";"-1179564,77";"-770325,438";"-1179556,75";"ÈeskıKrumlov";"PODHájí";"";"místníkomunikace";"";"2544568";"";"Opaènıkesmìruúseku";"Pomalı";"545392";"";"GN_V0.1UIR-ADR_410";"1"
"020206210036";2;154;"2021-02-01";1;"1340";9;0;0;1;1;2;204;0;0;2;800;2;5;01;6;1;1;1;1;3;5;00;2;01;00;;3;42;"05";1;1;0;0;1;1;800;2;1;1;"-752849,924";"-1193986,079";"-752849,924";"-1193986,079";"-752858,487";"-1193986,507";"";"";"";"místníkomunikace";"";"1319520";"";"Opaènıkesmìruúseku";"Pomalı";"545406";"";"GN_V0.1UIR-ADR_410";"2"
"020206210037";2;163;"2021-02-02";2;"0710";1;2;0;1;1;2;204;0;0;1;1600;2;6;01;3;5;1;1;1;0;0;00;3;02;00;;5;19;"17";8;1;1;0;1;3;800;3;1;1;"-777422,163";"-1203337,924";"-777422,163";"-1203337,924";"-777422,741";"-1203333,877";"";"";"";"silnice2.tøídy";"163";"2235580";"";"Souhlasnısesmìremúseku";"Pomalı";"545601";"";"GN_V0.1UIR-ADR_410";"2"
"020206210038";2;163;"2021-02-02";2;"0712";1;3;0;2;1;2;204;0;0;0;800;2;6;01;3;2;1;1;1;0;0;00;3;02;00;;3;39;"13";3;1;0;0;1;3;400;4;1;1;"-777422,163";"-1203337,924";"-777422,163";"-1203337,924";"-777422,741";"-1203333,877";"";"";"";"silnice2.tøídy";"163";"2235580";"";"Souhlasnısesmìremúseku";"Pomalı";"545601";"";"GN_V0.1UIR-ADR_410";"2"
"020206210039";1;3;"2021-02-02";2;"2560";0;0;0;2;7;0;615;0;0;0;200;2;3;01;1;1;1;1;1;0;0;00;1;02;00;;7;48;"18";2;0;3;0;1;3;0;3;1;1;"-759305,634";"-1182829,571";"-759305,634";"-1182829,571";"-759308,309";"-1182829,824";"";"";"";"silnice1.tøídy";"3";"1451024";"";"Souhlasnısesmìremúseku";"Pomalı";"545821";"";"GN_V0.1UIR-ADR_410";"2"
"020206210040";1;3;"2021-02-04";4;"0700";9;0;0;2;1;2;510;0;0;0;6010;2;1;01;1;2;1;1;3;0;0;00;1;01;00;;6;10;"";9;0;0;0;1;3;5000;3;1;1;"-759676,412";"-1187394,148";"-759676,412";"-1187394,148";"-759675,32";"-1187393,723";"";"";"";"silnice1.tøídy";"3";"1257817";"";"Souhlasnısesmìremúseku";"Pomalı";"545643";"";"GN_V0.1UIR-ADR_410";"2"
"020206210041";6;;"2021-02-05";5;"0454";1;3;0;2;1;0;516;0;0;0;100;2;1;01;1;4;1;1;1;0;0;00;1;02;00;;5;10;"16";3;0;0;0;1;5;100;3;1;1;"-762325,05";"-1201465,954";"-762332,321";"-1201476,455";"-762333,072";"-1201476,407";"DolníDvoøištì";"";"";"místníkomunikace";"";"2549211";"";"Souhlasnısesmìremúseku";"Pomalı";"545465";"";"GN_V0.1UIR-ADR_410";"1"
"020206210042";1;3;"2021-02-05";5;"1335";1;1;0;2;1;2;304;0;0;0;1650;2;1;01;1;1;1;1;1;3;3;00;3;02;00;;3;47;"00";1;0;1;0;1;1;300;2;1;1;"-760574,454";"-1196673,079";"-760574,454";"-1196673,079";"-760579,245";"-1196669,484";"";"";"";"silnice1.tøídy";"3";"2233103";"";"Opaènıkesmìruúseku";"Pomalı";"545449";"";"GN_V0.1UIR-ADR_410";"2"
"020206210043";1;39;"2021-02-07";0;"2560";3;0;3;2;1;5;516;0;0;0;620;2;3;01;1;6;1;1;3;0;0;00;3;01;00;;3;16;"08";1;1;1;0;1;1;600;2;5;1;"-789811,84";"-1186525,729";"-789811,84";"-1186525,729";"-789810,183";"-1186520,908";"";"";"";"silnice1.tøídy";"39";"1885416";"";"Souhlasnısesmìremúseku";"Pomalı";"545511";"";"GN_V0.1UIR-ADR_410";"2"
"020206210044";1;3;"2021-02-07";0;"0500";3;0;1;1;1;2;501;0;1;0;900;2;3;01;3;6;1;1;1;3;5;00;1;01;00;;3;13;"10";1;0;0;1;3;1;800;2;2;1;"-759304,599";"-1188466,996";"-759304,599";"-1188466,996";"-759307,053";"-1188467,81";"Støíte";"";"";"silnice1.tøídy";"3";"1452079";"";"Opaènıkesmìruúseku";"Pomalı";"551538";"";"GN_V0.1UIR-ADR_410";"1"
"020206210045";2;163;"2021-02-07";0;"0460";3;0;4;1;1;9;205;0;0;1;1200;2;3;01;1;1;1;1;8;0;0;00;3;01;00;;3;35;"12";1;1;1;1;3;1;1000;2;5;1;"-770454,61";"-1204123,897";"-770454,61";"-1204123,897";"-770448,157";"-1204129,496";"";"";"";"silnice2.tøídy";"163";"2812730";"";"Souhlasnısesmìremúseku";"Pomalı";"545848";"";"GN_V0.1UIR-ADR_410";"2"
"020206210046";6;;"2021-02-07";0;"2150";3;0;4;2;1;2;204;0;0;0;140;1;6;01;4;5;1;1;1;3;5;00;5;01;10;6;3;38;"00";1;1;1;0;1;5;100;2;1;1;"-758962,477";"-1181987,917";"-758962,477";"-1181987,917";"-758961,976";"-1181986,617";"Velešín";"Školní";"";"místníkomunikace";"";"1450961";"";"Opaènıkesmìruúseku";"Pomalı";"545821";"85634";"GN_V0.1UIR-ADR_410";"1"
"020206210047";6;;"2021-02-07";0;"2250";3;0;9;1;1;2;511;0;0;1;400;2;6;01;5;5;1;1;3;0;0;00;1;01;00;;9;00;"07";8;1;1;0;1;5;300;2;1;1;"-772697,94";"-1186649,175";"-772697,94";"-1186649,175";"-772698,022";"-1186650,121";"Vìtøní";"Modøínová";"";"místníkomunikace";"";"1308535";"";"Opaènıkesmìruúseku";"Pomalı";"545830";"765643";"GN_V0.1UIR-ADR_410";"1"
"020206210048";2;143;"2021-02-10";3;"0940";3;0;9;1;1;2;204;0;0;1;1000;2;6;01;5;3;1;1;8;0;0;00;3;01;00;;3;31;"08";1;1;1;0;1;3;800;2;1;1;"-777653,486";"-1167987,419";"-777653,486";"-1167987,419";"-777655,534";"-1167979,566";"Kuklov";"";"";"silnice2.tøídy";"143";"3370914";"";"Souhlasnısesmìremúseku";"Pomalı";"545431";"";"GN_V0.1UIR-ADR_410";"1"
"020206210049";6;;"2021-02-12";5;"2560";2;0;0;2;1;0;504;0;0;0;200;2;1;01;1;1;1;1;1;0;0;10;1;02;00;;17;;"XX";;;;;;;0;;;;"-768388,726";"-1181224,196";"-768388,726";"-1181224,196";"-768389,656";"-1181222,533";"ÈeskıKrumlov";"";"";"místníkomunikace";"";"3306878";"";"Souhlasnısesmìremúseku";"Pomalı";"545392";"";"GN_V0.1UIR-ADR_410";"1"
"020206210050";6;;"2021-02-16";2;"0335";3;0;3;2;1;2;511;0;0;0;1050;2;6;01;6;5;1;1;3;0;0;00;3;01;00;;3;31;"19";1;0;1;0;1;5;1000;2;1;1;"-769923,085";"-1181971,438";"-769916,354";"-1181961,475";"-769915,303";"-1181961,089";"ÈeskıKrumlov";"tøídaMíru";"";"místníkomunikace";"";"675655";"";"Souhlasnısesmìremúseku";"Pomalı";"545392";"84271";"GN_V0.1UIR-ADR_410";"1"
"020206210051";2;160;"2021-02-20";6;"0835";3;0;9;1;1;2;205;0;0;1;1200;2;1;01;1;1;1;1;3;0;0;00;3;02;00;;3;47;"08";1;1;1;0;1;1;400;2;1;1;"-770887,753";"-1184611,227";"-770887,753";"-1184611,227";"-770887,622";"-1184611,304";"";"";"";"silnice2.tøídy";"160";"3080801";"";"Opaènıkesmìruúseku";"Pomalı";"545392";"83313";"GN_V0.1UIR-ADR_410";"2"
"020206210052";6;;"2021-02-20";6;"2230";3;0;4;2;1;0;501;0;0;0;250;2;3;01;2;5;0;1;1;3;3;00;4;01;10;6;3;02;"05";1;0;3;0;1;5;200;2;1;1;"-782278,272";"-1182157,381";"-782278,272";"-1182157,381";"-782278,046";"-1182154,797";"HORNÍPLANÁ";"PolnánaŠumavì";"";"místníkomunikace";"";"828647";"";"Opaènıkesmìruúseku";"Pomalı";"500194";"";"GN_V0.1UIR-ADR_410";"1"
"020206210053";6;;"2021-02-20";6;"2305";3;0;9;1;1;2;501;0;0;1;700;2;1;01;1;4;1;1;1;3;3;00;4;02;10;6;3;39;"13";3;0;1;0;1;5;400;2;1;1;"-769649,488";"-1181688,751";"-769633,598";"-1181718,107";"-769632,993";"-1181717,763";"ÈeskıKrumlov";"Vyšehradská";"";"místníkomunikace";"";"675178";"";"Souhlasnısesmìremúseku";"Pomalı";"545392";"84468";"GN_V0.1UIR-ADR_410";"1"
"020206210054";6;;"2021-02-20";6;"2560";2;0;0;2;1;0;516;0;0;0;200;2;1;01;1;1;1;1;1;0;0;00;1;02;00;;17;;"XX";;;;;;;0;;;;"-769879,627";"-1182105,831";"-769879,627";"-1182105,831";"-769879,741";"-1182105,512";"ÈeskıKrumlov";"Špièák";"";"místníkomunikace";"";"1448408";"";"";"Pomalı";"545392";"84204";"GN_V0.1UIR-ADR_410";"1"
"020206210055";6;;"2021-02-21";0;"2560";2;0;0;2;1;0;504;0;0;0;400;2;3;01;1;4;1;0;8;0;0;10;1;03;00;;17;;"XX";;;;;;;0;;;;"-758669,318";"-1192528,839";"-758674,972";"-1192506,49";"-758675,037";"-1192506,52";"Kaplice";"Omlenická";"";"místníkomunikace";"";"2815824";"";"Souhlasnısesmìremúseku";"Pomalı";"545562";"85081";"GN_V0.1UIR-ADR_410";"1"
"020206210056";1;3;"2021-02-22";1;"0620";1;2;0;1;1;2;403;0;0;2;1200;2;1;01;1;6;1;1;1;3;3;00;5;02;19;6;3;47;"00";1;0;0;0;1;32;200;3;1;1;"";"";"-759304,919";"-1183007,464";"-759300,293";"-1183007,351";"";"";"";"silnice1.tøídy";"3";"3286360";"";"Souhlasnısesmìremúseku";"Pomalı";"545821";"";"GN_V0.1UIR-ADR_410";"2"
"020206210057";6;;"2021-02-21";0;"1818";2;0;0;2;1;0;508;0;0;0;450;2;1;01;1;1;1;0;1;0;0;00;1;02;00;;3;47;"07";1;0;1;0;1;5;50;2;1;1;"-773860,795";"-1197401,202";"-773860,795";"-1197401,202";"-773849,098";"-1197402,998";"Malšín";"";"";"místníkomunikace";"";"942012";"";"Opaènıkesmìruúseku";"Pomalı";"536296";"";"GN_V0.1UIR-ADR_410";"1"
"020206210058";6;;"2021-02-22";1;"1130";2;0;0;2;1;2;508;0;0;0;800;2;1;01;1;1;1;1;1;3;5;10;1;02;00;;3;44;"15";1;0;3;0;1;5;500;2;1;1;"-769870,197";"-1182104,672";"-769870,197";"-1182104,672";"-769870,957";"-1182102,453";"ÈeskıKrumlov";"Špièák";"";"místníkomunikace";"";"1448409";"";"";"Pomalı";"545392";"84204";"GN_V0.1UIR-ADR_410";"1"
"020206210059";1;39;"2021-02-23";2;"0460";9;0;0;1;1;2;209;0;0;1;1000;2;1;01;1;6;1;1;3;0;0;00;1;01;00;;3;39;"04";1;0;0;0;1;3;1000;2;1;5;"-764229,149";"-1179198,775";"-764229,149";"-1179198,775";"-764230,063";"-1179192,91";"";"";"";"silnice1.tøídy";"39";"3306904";"";"Souhlasnısesmìremúseku";"Pomalı";"545864";"";"GN_V0.1UIR-ADR_410";"2"
"020206210060";1;39;"2021-02-23";2;"1255";1;4;0;2;1;0;508;0;0;0;150;2;1;01;1;1;1;1;1;3;3;02;7;02;19;6;3;39;"15";1;0;0;0;1;31;50;3;1;1;"-769076,617";"-1181787,866";"-769080,656";"-1181778,981";"-769080,275";"-1181780,506";"ÈeskıKrumlov";"";"";"silnice1.tøídy";"39";"748947";"";"Souhlasnısesmìremúseku";"Pomalı";"545392";"";"GN_V0.1UIR-ADR_410";"1"
"020206210061";6;;"2021-02-24";3;"0605";1;4;0;1;1;2;209;0;0;1;100;2;1;01;1;4;1;1;1;0;0;00;2;02;00;;3;47;"99";1;1;1;0;1;5;0;7;1;1;"-758287,388";"-1192266,25";"-758287,388";"-1192266,25";"-758278,575";"-1192260,012";"Kaplice";"Novédomovy";"";"místníkomunikace";"";"2549010";"";"Souhlasnısesmìremúseku";"Pomalı";"545562";"85065";"GN_V0.1UIR-ADR_410";"1"
"020206210062";3;1585;"2021-02-24";3;"1700";9;0;0;1;2;2;205;0;0;1;10;2;3;01;1;1;1;1;3;0;0;00;3;01;00;;13;00;"";1;0;0;0;1;3;10;8;1;1;"-753125,222";"-1203414,331";"-753125,222";"-1203414,331";"-753125,934";"-1203413,927";"";"";"";"silnice3.tøídy";"1585";"2235655";"";"Souhlasnısesmìremúseku";"Pomalı";"545619";"";"GN_V0.1UIR-ADR_410";"2"
"020206210063";1;3;"2021-02-26";5;"1220";1;2;0;2;1;2;304;0;0;0;1200;2;1;01;1;1;1;1;1;0;0;00;1;03;00;;3;39;"12";1;0;0;0;1;3;800;3;1;1;"-759879,413";"-1186889,885";"-759879,413";"-1186889,885";"-759876,003";"-1186888,558";"";"";"";"silnice1.tøídy";"3";"1257817";"";"Souhlasnısesmìremúseku";"Pomalı";"545643";"";"GN_V0.1UIR-ADR_410";"2"
"020206210064";2;154;"2021-02-28";0;"0100";3;0;6;1;1;9;203;0;0;1;1050;2;1;01;1;4;1;1;8;0;0;00;2;01;00;;3;13;"05";1;1;1;0;1;1;1000;2;5;1;"-752909,967";"-1193987,03";"-752909,967";"-1193987,03";"-752909,995";"-1193976,447";"";"";"";"silnice2.tøídy";"154";"941220";"";"Souhlasnısesmìremúseku";"Pomalı";"545406";"";"GN_V0.1UIR-ADR_410";"2"
"020206210065";6;;"2021-02-28";0;"1145";3;0;3;2;1;2;508;0;0;0;220;2;1;01;1;1;1;1;1;3;5;00;1;01;00;;3;13;"11";2;0;0;0;1;5;200;3;1;1;"-769733,135";"-1183035,211";"-769733,135";"-1183035,211";"-769722,148";"-1183026,669";"ÈeskıKrumlov";"Linecká";"";"místníkomunikace";"";"3318966";"";"Souhlasnısesmìremúseku";"Pomalı";"545392";"84221";"GN_V0.1UIR-ADR_410";"1"
"020206210066";6;;"2021-02-27";6;"2560";2;0;0;2;1;0;516;0;0;0;50;2;1;01;1;1;1;1;1;3;5;00;1;02;00;;17;;"XX";;;;;;;0;;;;"-782844,953";"-1197361,22";"-782844,953";"-1197361,22";"-782846,082";"-1197361,533";"Frymburk";"";"";"místníkomunikace";"";"1672748";"";"Souhlasnısesmìremúseku";"Pomalı";"545481";"";"GN_V0.1UIR-ADR_410";"1"
"020206210067";1;39;"2021-03-01";1;"0560";3;0;2;2;1;2;508;0;0;0;120;2;1;01;1;4;1;1;3;3;3;01;7;01;19;6;3;35;"00";1;0;1;0;1;23;100;2;1;1;"-768271,039";"-1181215,931";"-768271,039";"-1181215,931";"-768272,08";"-1181218,971";"ÈeskıKrumlov";"Budìjovická";"";"místníkomunikace";"";"828622";"";"Souhlasnısesmìremúseku";"Pomalı";"545392";"83330";"GN_V0.1UIR-ADR_410";"1"
"020206210068";2;160;"2021-03-01";1;"1520";3;0;4;2;1;0;508;0;0;0;500;2;1;01;1;1;1;1;1;0;0;00;2;02;00;;17;;"XX";;;;;;;0;;;;"-770065,645";"-1190440,519";"-770087,456";"-1190550,112";"-770087,914";"-1190549,947";"";"";"";"silnice2.tøídy";"160";"2813302";"";"Opaènıkesmìruúseku";"Pomalı";"545830";"";"GN_V0.1UIR-ADR_410";"2"
"020206210069";3;1583;"2021-03-02";2;"1540";9;0;0;2;1;2;510;0;0;0;2000;2;1;01;1;1;1;1;1;0;0;00;1;01;00;;6;40;"";9;0;0;0;1;1;0;3;1;1;"-755204,964";"-1199860,209";"-755204,964";"-1199860,209";"-755210,416";"-1199845,632";"";"";"";"silnice3.tøídy";"1583";"3081076";"";"Opaènıkesmìruúseku";"Pomalı";"545619";"";"GN_V0.1UIR-ADR_410";"2"
"020206210070";1;39;"2021-03-03";3;"0500";3;0;3;2;1;2;508;0;0;0;220;2;3;01;1;6;1;1;1;0;0;00;2;01;00;;5;32;"";9;0;1;1;1;3;200;2;1;1;"-777596,164";"-1184510,807";"-777596,164";"-1184510,807";"-777599,727";"-1184500,999";"";"";"";"silnice1.tøídy";"39";"3291039";"";"Souhlasnısesmìremúseku";"Pomalı";"545520";"";"GN_V0.1UIR-ADR_410";"2"
"020206210071";6;;"2021-02-05";5;"2560";3;0;6;2;1;0;516;0;0;0;150;2;3;01;1;1;1;0;8;0;0;00;1;01;00;;17;;"XX";;;;;;;0;;;;"-773119,1";"-1204319,831";"-773119,1";"-1204319,831";"-773118,009";"-1204308,31";"VyššíBrod";"Námìstí";"";"místníkomunikace";"";"701335";"";"Souhlasnısesmìremúseku";"Pomalı";"545848";"85880";"GN_V0.1UIR-ADR_410";"1"
"020206210072";6;;"2021-03-08";1;"1615";2;0;0;2;1;0;508;0;0;0;450;2;1;01;1;1;1;1;1;0;0;00;1;02;00;;3;39;"01";1;0;3;0;1;5;50;2;1;1;"";"";"-770207,652";"-1183426,957";"-770206,975";"-1183428,109";"ÈeskıKrumlov";"PodKaštany";"";"místníkomunikace";"";"678168";"";"Opaènıkesmìruúseku";"Pomalı";"545392";"83925";"GN_V0.1UIR-ADR_410";"1"
"020206210073";6;;"2021-03-06";6;"2560";3;0;9;2;1;0;504;0;0;0;300;2;3;01;5;3;1;1;0;0;0;00;1;01;00;;17;;"XX";;;;;;;0;;;;"-769823,399";"-1172685,906";"-769823,399";"-1172685,906";"-769831,75";"-1172675,5";"Køeme";"";"";"místníkomunikace";"";"1797536";"";"";"Pomalı";"545571";"";"GN_V0.1UIR-ADR_410";"1"
"020206210074";3;15811;"2021-03-10";3;"0930";2;0;0;2;1;2;511;0;0;0;100;2;6;01;5;3;1;1;1;0;0;00;3;02;00;;3;08;"20";3;1;0;0;1;3;50;3;1;1;"-748142,265";"-1201662,825";"-748142,265";"-1201662,825";"-748142,099";"-1201663,756";"";"";"";"silnice3.tøídy";"15811";"2235058";"";"Opaènıkesmìruúseku";"Pomalı";"545619";"";"GN_V0.1UIR-ADR_410";"2"
"020206210076";2;162;"2021-03-13";6;"2042";3;0;1;2;0;0;100;0;0;0;100;2;3;01;3;7;1;1;1;0;0;00;3;01;00;;3;27;"10";1;0;1;0;1;1;100;2;1;1;"-774010,548";"-1188492,503";"-774010,548";"-1188492,503";"-774012,637";"-1188490,439";"";"";"";"silnice2.tøídy";"162";"2228987";"";"Opaènıkesmìruúseku";"Pomalı";"536253";"";"GN_V0.1UIR-ADR_410";"2"
"020206210077";6;;"2021-03-12";5;"2060";2;0;0;2;1;2;504;0;0;0;80;2;1;01;1;1;1;1;1;0;0;00;1;02;00;;3;13;"09";1;0;1;0;1;5;10;9;;;"-758866,248";"-1182159,165";"-758866,248";"-1182159,165";"-758867,697";"-1182158,122";"Velešín";"";"";"místníkomunikace";"";"1498927";"";"Souhlasnısesmìremúseku";"Pomalı";"545821";"";"GN_V0.1UIR-ADR_410";"1"
"020206210078";3;16011;"2021-03-16";2;"0660";3;0;4;2;1;2;204;0;0;0;1600;2;3;01;5;1;1;1;3;0;0;00;1;01;00;;5;40;"";9;1;0;0;1;3;1500;4;1;1;"-772429,483";"-1206887,225";"-772429,483";"-1206887,225";"-772433,937";"-1206884,547";"VyššíBrod";"";"";"silnice3.tøídy";"16011";"1765288";"";"Souhlasnısesmìremúseku";"Pomalı";"545848";"";"GN_V0.1UIR-ADR_410";"1"
"020206210079";2;154;"2021-03-16";2;"1060";1;1;0;1;2;2;403;0;0;1;250;2;3;01;1;1;1;1;1;3;3;00;4;02;19;6;13;00;"";1;0;0;0;1;24;250;8;1;1;"-757618,319";"-1193391,721";"-757618,319";"-1193391,721";"-757618,202";"-1193392,14";"";"";"";"silnice2.tøídy";"154";"3475959";"";"Opaènıkesmìruúseku";"Pomalı";"545562";"";"GN_V0.1UIR-ADR_410";"2"
"020206210080";6;;"2021-03-16";2;"1055";3;0;6;2;1;2;504;0;0;0;800;2;1;01;1;1;1;1;1;3;5;00;1;01;00;;7;26;"";9;0;0;0;1;5;0;4;1;1;"-768445,399";"-1179930,156";"-768445,399";"-1179930,156";"-768448,128";"-1179925,824";"ÈeskıKrumlov";"Tovární";"";"místníkomunikace";"";"1594059";"";"Opaènıkesmìruúseku";"Pomalı";"545392";"84255";"GN_V0.1UIR-ADR_410";"1"
"020206210081";6;;"2021-03-17";3;"0130";3;0;1;1;1;0;203;0;0;1;700;2;3;01;1;4;1;1;1;3;5;00;1;01;00;;3;38;"15";1;0;0;0;1;5;700;2;0;1;"-768337,728";"-1180366,187";"-768337,728";"-1180366,187";"-768336,645";"-1180365,866";"ÈeskıKrumlov";"Tovární";"";"místníkomunikace";"";"3493811";"";"Souhlasnısesmìremúseku";"Pomalı";"545392";"84255";"GN_V0.1UIR-ADR_410";"1"
